	id	name
11566	DB13600	Deltamethrin
11567	DB13601	Oxiracetam
11568	DB13602	Promegestone
11569	DB13603	Pyrrolnitrin
11570	DB13604	Guanazodine
11571	DB13605	Phenoperidine
11572	DB13606	Phenazocine
11573	DB13607	Picloxydine
11574	DB13608	Tiocarlide
11575	DB13609	Umifenovir
11576	DB13610	Flumedroxone
11577	DB13611	Chlormidazole
11578	DB13612	Carbaspirin calcium
11579	DB13613	Ticlatone
11580	DB13614	Metizoline
11581	DB13615	Mifamurtide
11582	DB13616	Melagatran
11583	DB13617	Clorexolone
11584	DB13618	Ipriflavone
11585	DB13619	Bornaprine
11586	DB13620	Potassium gluconate
11587	DB13621	Tetragalacturonic acid hydroxymethylester
11588	DB13622	Selenium (75Se) norcholesterol
11589	DB13623	Fabomotizole
11590	DB13624	Methoxyphenamine
11591	DB13625	Carbuterol
11592	DB13626	Aluminium glycinate
11593	DB13627	Oxolinic acid
11594	DB13628	Ethyl hydroxybenzoate
11595	DB13629	Mofebutazone
11596	DB13630	Bibenzonium
11597	DB13631	Methoserpidine
11598	DB13632	Protiofate
11599	DB13633	Mepartricin
11600	DB13634	Pentifylline
11601	DB13635	Tiracizine
11602	DB13636	Etanautine
11603	DB13637	Tenitramine
11604	DB13638	Cefbuperazone
11605	DB13639	Ferrous tartrate
11606	DB13640	Acetoxolone
11607	DB13641	Metisazone
11608	DB13642	Pridinol
11609	DB13643	Loprazolam
11610	DB13644	Methylthiouracil
11611	DB13645	Ethacizine
11612	DB13646	Saruplase
11613	DB13647	Semustine
11614	DB13648	Alcuronium
11615	DB13649	Proquazone
11616	DB13650	Aloglutamol
11617	DB13651	Lorajmine
11618	DB13652	Bunaftine
11619	DB13653	Lorcainide
11620	DB13654	Montmorillonite
11621	DB13655	Nikethamide
11622	DB13656	Eberconazole
11623	DB13657	Benorilate
11624	DB13658	Hemoglobin raffimer
11625	DB13659	Tenonitrozole
11626	DB13660	Propicillin
11627	DB13661	Niridazole
11628	DB13662	Hexapropymate
11629	DB13663	Clofenamide
11630	DB13664	Formocortal
11631	DB13665	Fluanisone
11632	DB13666	Tiemonium iodide
11633	DB13667	Cefozopran
11634	DB13668	Ipidacrine
11635	DB13669	Morpholine
11636	DB13670	Oxantel
11637	DB13671	Sulbentine
11638	DB13672	Dimethylaminopropionylphenothiazine
11639	DB13673	Bekanamycin
11640	DB13674	Cridanimod
11641	DB13675	Metahexamide
11642	DB13676	Mosapramine
11643	DB13677	Carboquone
11644	DB13678	Dihexyverine
11645	DB13679	Dexchlorpheniramine
11646	DB13680	Naftazone
11647	DB13681	Butalamine
11648	DB13682	Cefpirome
11649	DB13683	Quinisocaine
11650	DB13684	Omoconazole
11651	DB13685	Quingestanol
11652	DB13686	Clometocillin
11653	DB13687	Niaprazine
11654	DB13688	Drisapersen
11655	DB13689	Tacalcitol
11656	DB13690	Vinyl ether
11657	DB13691	Acetyldigoxin
11658	DB13692	Tretoquinol
11659	DB13693	Sulbenicillin
11660	DB13694	Distigmine
11661	DB13695	Penthienate
11662	DB13696	Bromochlorosalicylanilide
11663	DB13697	Ambazone
11664	DB13698	Ferrous carbonate
11665	DB13699	Sulfathiourea
11666	DB13700	Protamine
11667	DB13701	Ioglicic acid
11668	DB13702	Tibezonium iodide
11669	DB13703	Gepefrine
11670	DB13704	Pristinamycin
11671	DB13705	Decamethoxine
11672	DB13706	Eosin
11673	DB13707	Sodium tartrate
11674	DB13708	Fenquizone
11675	DB13709	Ciclonicate
11676	DB13710	Metenolone
11677	DB13711	Tritoqualine
11678	DB13712	Dixanthogen
11679	DB13713	Quifenadine
11680	DB13714	Xibornol
11681	DB13715	Dilazep
11682	DB13716	Dibutylphthalate
11683	DB13717	Phenothrin
11684	DB13718	Hydroquinine
11685	DB13719	Trolnitrate
11686	DB13720	Diphemanil
11687	DB13721	Cypermethrin
11688	DB13722	Pirprofen
11689	DB13723	Meldonium
11690	DB13724	Nifuratel
11691	DB13725	Terodiline
11692	DB13726	Sulfaguanidine
11693	DB13727	Azapetine
11694	DB13728	Halometasone
11695	DB13729	Camostat
11696	DB13730	Nifurtoinol
11697	DB13731	Butamirate
11698	DB13732	Meglumine antimoniate
11699	DB13733	Methylpentynol
11700	DB13734	Biphenylol
11701	DB13735	Potassium guaiacolsulfonate
11702	DB13736	Fenoxazoline
11703	DB13737	Cyclobarbital
11704	DB13738	Camylofin
11705	DB13739	Penamecillin
11706	DB13740	Bemegride
11707	DB13741	Ioglycamic acid
11708	DB13742	Elcatonin
11709	DB13743	Sodium aurotiosulfate
11710	DB13744	Piromidic acid
11711	DB13745	Fazadinium bromide
11712	DB13746	Bioallethrin
11713	DB13747	Trolamine
11714	DB13748	Tidiacic arginine
11715	DB13749	Magnesium gluconate
11716	DB13750	Obidoxime
11717	DB13751	Glycyrrhizic acid
11718	DB13752	Tetramethrin
11719	DB13753	Cetiedil
11720	DB13754	Mephenoxalone
11721	DB13755	Iocarmic acid
11722	DB13756	Peruvoside
11723	DB13757	Epanolol
11724	DB13758	Meclofenoxate
11725	DB13759	Fenpiverinium
11726	DB13760	Niperotidine
11727	DB13761	Tilactase
11728	DB13762	Dexrabeprazole
11729	DB13763	Aurotioprol
11730	DB13764	Monoxerutin
11731	DB13765	Mercuric chloride
11732	DB13766	Lidoflazine
11733	DB13767	Vorozole
11734	DB13768	Domiodol
11735	DB13769	Emetonium iodide
11736	DB13770	Vinylbital
11737	DB13771	Ferric sodium citrate
11738	DB13772	Rufloxacin
11739	DB13773	Sulfamethoxypyridazine
11740	DB13774	Myristalkonium
11741	DB13775	Tertatolol
11742	DB13776	Ibacitabine
11743	DB13777	Prenalterol
11744	DB13778	Cefazedone
11745	DB13779	Guanoclor
11746	DB13780	Aluminium clofibrate
11747	DB13781	Xamoterol
11748	DB13782	Imipramine oxide
11749	DB13783	Acemetacin
11750	DB13784	Dixyrazine
11751	DB13785	Dropropizine
11752	DB13786	Magnesium orotate
11753	DB13787	Tilidine
11754	DB13788	Chlorbenzoxamine
11755	DB13789	Aluminium acetotartrate
11756	DB13790	Fipexide
11757	DB13791	Penfluridol
11758	DB13792	Clopamide
11759	DB13793	Vinburnine
11760	DB13794	Dimethoxanate
11761	DB13795	Brodimoprim
11762	DB13796	Dibunate
11763	DB13797	Iodocholesterol (131I)
11764	DB13798	Demoxytocin
11765	DB13799	Ethadione
11766	DB13800	Calcium levulinate
11767	DB13801	Muzolimine
11768	DB13802	Epomediol
11769	DB13803	Xipamide
11770	DB13804	Benzylthiouracil
11771	DB13805	Reposal
11772	DB13806	Linopirdine
11773	DB13807	Tisopurine
11774	DB13808	Mebhydrolin
11775	DB13809	Paclitaxel poliglumex
11776	DB13810	Dimemorfan
11777	DB13811	Oblimersen
11778	DB13812	Bufylline
11779	DB13813	Iodoform
11780	DB13814	Talampicillin
11781	DB13815	Xenysalate
11782	DB13816	Aspoxicillin
11783	DB13817	Carbromal
11784	DB13818	Bibrocathol
11785	DB13819	Proxazole
11786	DB13820	Oxomemazine
11787	DB13821	Ceftezole
11788	DB13822	Meprotixol
11789	DB13823	Pipemidic acid
11790	DB13824	Enprostil
11791	DB13825	Fedrilate
11792	DB13826	Etohexadiol
11793	DB13827	Indanazoline
11794	DB13828	Cyfluthrin
11795	DB13829	Calcium silicate
11796	DB13830	Copper usnate
11797	DB13831	Potassium permanganate
11798	DB13832	Ranimustine
11799	DB13833	Methylatropine
11800	DB13834	Phenylmercuric borate
11801	DB13835	Caroverine
11802	DB13836	Metampicillin
11803	DB13837	Doxefazepam
11804	DB13838	Noxytiolin
11805	DB13839	Dipyrocetyl
11806	DB13840	Hydroxyethylpromethazine
11807	DB13841	Clopenthixol
11808	DB13842	Etofylline nicotinate
11809	DB13843	Cloprednol
11810	DB13844	Pipenzolate
11811	DB13845	Etafenone
11812	DB13846	Pyrrobutamine
11813	DB13847	Rhenium Re-186 sulfide
11814	DB13848	Fluorodopa (18F)
11815	DB13849	Clofibride
11816	DB13850	Timepidium
11817	DB13851	Artemotil
11818	DB13852	Mefenorex
11819	DB13853	Anethole trithione
11820	DB13854	Gamolenic acid
11821	DB13855	Nifuroxazide
11822	DB13856	Fluclorolone
11823	DB13857	Demegestone
11824	DB13858	Dimazole
11825	DB13860	Imidazole salicylate
11826	DB13861	Iopentol
11827	DB13862	Magnesium phosphate
11828	DB13863	Fosfructose
11829	DB13864	Hemoglobin crosfumaril
11830	DB13865	Dehydroemetine
11831	DB13866	Etynodiol
11832	DB13867	Fluticasone
11833	DB13868	Adefovir
11834	DB13869	2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol
11835	DB13871	Albendazole oxide
11836	DB13872	Lormetazepam
11837	DB13873	Fenofibric acid
11838	DB13874	Enasidenib
11839	DB13875	Harmaline
11840	DB13876	Brofaromine
11841	DB13877	Iniparib
11842	DB13878	Pibrentasvir
11843	DB13879	Glecaprevir
11844	DB13881	Tisagenlecleucel
11845	DB13882	Methyl nicotinate
11846	DB13883	Coral snake (micrurus fulvius) immune globulin antivenin (equine)
11847	DB13884	Albutrepenonacog alfa
11848	DB13885	Ferric subsulfate
11849	DB13886	Human cytomegalovirus immune globulin
11850	DB13887	Meningococcal polysaccharide vaccine group W-135
11851	DB13888	Meningococcal polysaccharide vaccine group Y
11852	DB13889	Meningococcal polysaccharide vaccine group A
11853	DB13890	Meningococcal polysaccharide vaccine group C
11854	DB13891	Crotalus scutulatus antivenin
11855	DB13892	Crotalus atrox antivenin
11856	DB13893	Crotalus adamanteus antivenin
11857	DB13894	Agkistrodon piscivorus antivenin
11858	DB13895	Rhus Glabra Pollen
11859	DB13896	Talimogene laherparepvec
11860	DB13897	Equine Botulinum Neurotoxin E Immune FAB2
11861	DB13898	Equine Botulinum Neurotoxin C Immune FAB2
11862	DB13899	Equine Botulinum Neurotoxin G Immune FAB2
11863	DB13900	Equine Botulinum Neurotoxin A Immune FAB2
11864	DB13901	Equine Botulinum Neurotoxin F Immune FAB2
11865	DB13902	Equine Botulinum Neurotoxin D Immune FAB2
11866	DB13903	Equine Botulinum Neurotoxin B Immune FAB2
11867	DB13904	Cat dander extract
11868	DB13905	Scorpion (centruroides) immune Fab2 antivenin (equine)
11869	DB13906	Aloe vera leaf
11870	DB13907	Fusarium graminearum
11871	DB13908	Amylmetacresol
11872	DB13909	Bismuth subgallate
11873	DB13910	Valproate bismuth
11874	DB13911	Phloxine B
11875	DB13912	Coumermycin A1
11876	DB13913	Belladonna
11877	DB13914	Volixibat
11878	DB13915	Axicabtagene ciloleucel
11879	DB13916	Toyocamycin
11880	DB13917	Deoxyepinephrine
11881	DB13918	Diclofop-methyl
11882	DB13919	Candesartan
11883	DB13920	Valopicitabine
11884	DB13921	2'-C-methylcytidine
11885	DB13923	Emicizumab
11886	DB13924	Varicella zoster vaccine (recombinant)
11887	DB13925	Dotatate gallium Ga-68
11888	DB13926	Cenegermin
11889	DB13927	anle138b
11890	DB13928	Semaglutide
11891	DB13929	Relcovaptan
11892	DB13930	Ulixertinib
11893	DB13931	Netarsudil
11894	DB13932	Voretigene neparvovec
11895	DB13933	Nonacog beta pegol
11896	DB13934	Ligandrol
11897	DB13935	AC-262536
11898	DB13936	JNJ-28330835
11899	DB13937	LGD-3303
11900	DB13938	S-40503
11901	DB13939	RAD-140
11902	DB13940	2,5-Dimethoxy-4-ethylthioamphetamine
11903	DB13941	Piperaquine
11904	DB13943	Testosterone cypionate
11905	DB13944	Testosterone enanthate
11906	DB13946	Testosterone undecanoate
11907	DB13947	Testosterone enantate benzilic acid hydrazone
11908	DB13948	N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine
11909	DB13949	Ferric cation
11910	DB13950	WIN 55212-2
11911	DB13951	Stanolone acetate
11912	DB13952	Estradiol acetate
11913	DB13953	Estradiol benzoate
11914	DB13954	Estradiol cypionate
11915	DB13955	Estradiol dienanthate
11916	DB13956	Estradiol valerate
11917	DB13957	J147
11918	DB13958	Trestolone acetate
11919	DB13959	Medium-chain triglycerides
11920	DB13960	Bronopol
11921	DB13961	Fish oil
11922	DB13962	Calcium saccharate
11923	DB13963	1,2-dichlorobenzene
11924	DB13964	Peanut oil
11925	DB13965	Sarracenia Purpurea
11926	DB13966	Isopropyl myristate
11927	DB13967	Patent Blue
11928	DB13968	Plasma protein fraction (human)
11929	DB13969	Quaternium-24
11930	DB13970	Dioctyldimonium
11931	DB13971	Vanadium
11932	DB13972	Racemethionine
11933	DB13973	Remestemcel-L
11934	DB13974	Passiflora incarnata flower
11935	DB13975	Black cohosh
11936	DB13976	Sulesomab
11937	DB13977	Potassium carbonate
11938	DB13978	Selisistat
11939	DB13979	Besilesomab
11940	DB13980	Copper Cu-64
11941	DB13981	Nomegestrol acetate
11942	DB13982	Lutetium Lu-177
11943	DB13983	5,7,2′-trihydroxy-6,8-dimethoxyflavone
11944	DB13984	Cyclopropane
11945	DB13985	Lutetium Lu 177 dotatate
11946	DB13987	Strontium chloride
11947	DB13988	SB-269970
11948	DB13989	Epitizide
11949	DB13990	Dipropyl-4-hydroxytryptamine
11950	DB13991	Pipequaline
11951	DB13992	Azintamide
11952	DB13993	MRK-409
11953	DB13994	AZD-7325
11954	DB13995	Ferric pyrophosphate citrate
11955	DB13996	Magnesium acetate
11956	DB13997	Baloxavir marboxil
11957	DB13998	Lonoctocog alfa
11958	DB13999	Moroctocog alfa
11959	DB14000	Tetraglyme
11960	DB14001	alpha-Tocopherol succinate
11961	DB14002	D-alpha-Tocopherol acetate
11962	DB14003	alpha-Tocopherol acetate
11963	DB14004	Tildrakizumab
11964	DB14005	Dimethicone 410
11965	DB14006	Choline salicylate
11966	DB14007	Pentetic acid
11967	DB14008	Hispidulin
11968	DB14009	Medical Cannabis
11969	DB14010	5-methoxy-N,N-dimethyltryptamine
11970	DB14011	Nabiximols
11971	DB14012	Burosumab
11972	DB14013	SR-9009
11973	DB14014	SR-9011
11974	DB14015	Sodium bisulfite
11975	DB14016	Ox bile extract
11976	DB14017	H3B-8800
11977	DB14018	Bromotheophylline
11978	DB14019	Fosnetupitant
11979	DB14020	Benzoin
11980	DB14022	Typhoid vaccine
11981	DB14025	Clinafloxacin
11982	DB14026	Thiosalicylic acid
11983	DB14027	Taspoglutide
11984	DB14028	Nordazepam
11985	DB14029	Furafylline
11986	DB14030	PZM21
11987	DB14031	Tretamine
11988	DB14033	Acetyl sulfisoxazole
11989	DB14034	Darglitazone
11990	DB14035	Englitazone
11991	DB14037	Madecassic acid
11992	DB14038	beta-Sitosterol
11993	DB14039	Erenumab
11994	DB14040	Eptinezumab
11995	DB14041	Fremanezumab
11996	DB14042	Galcanezumab
11997	DB14043	Palmidrol
11998	DB14044	Hopantenic acid
11999	DB14045	Cholesteryl chloride
12000	DB14046	Dichlorobenzene
12001	DB14048	Sodium zirconium cyclosilicate
12002	DB14049	Nitrate
12003	DB14050	Cannabidivarin
12004	DB14051	Malacidin A
12005	DB14052	Malacidin B
12006	DB14054	Asiatic acid
12007	DB14055	(S)-Warfarin
12008	DB14056	Nigericin
12009	DB14057	Valinomycin
12010	DB14058	Basifungin
12011	DB14059	SC-236
12012	DB14060	NS-398
12013	DB14061	Hycanthone
12014	DB14062	Concanamycin A
12015	DB14063	Dexverapamil
12016	DB14064	Emopamil
12017	DB14065	Lomerizine
12018	DB14066	Tetrandrine
12019	DB14067	Dofequidar
12020	DB14068	Dexniguldipine
12021	DB14069	ONT-093
12022	DB14070	HM-30181
12023	DB14071	Desmethylsertraline
12024	DB14072	Reversin 121
12025	DB14073	Gondoic acid
12026	DB14074	Icaridin
12027	DB14075	Imidurea
12028	DB14076	Interleukin-1 alpha, human recombinant
12029	DB14077	Magnesium stearate
12030	DB14078	Medronic acid
12031	DB14079	Hydroxybutyloxide
12032	DB14080	Acetylcysteine magnesium
12033	DB14081	Asiaticoside
12034	DB14082	Betiatide
12035	DB14083	Bisphenol A diglycidyl ether
12036	DB14084	Butylparaben
12037	DB14085	Cadmium
12038	DB14086	Cianidanol
12039	DB14087	Morrhuic acid
12040	DB14088	Osbond acid
12041	DB14089	Dimercaptosuccinic acid
12042	DB14090	Dimethyl sulfone
12043	DB14091	Carbomer homopolymer type C
12044	DB14092	8-epi-Cyanocobalamin
12045	DB14093	(1,2,6,7-3H)Testosterone
12046	DB14094	Tocopherylquinone
12047	DB14096	1,2-icosapentoyl-sn-glycero-3-phosphoserine
12048	DB14097	13-cis-12-(3'-Carboxyphenyl)retinoic acid
12049	DB14098	Cobalamin
12050	DB14099	1,2-Distearoyllecithin
12051	DB14100	Pork collagen
12052	DB14101	Soy isoflavones
12053	DB14102	Triethylhexanoin
12054	DB14103	Methionine sulfoximine
12055	DB14104	Linoleic acid
12056	DB14105	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)
12057	DB14106	Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate
12058	DB14107	7-Aminodesacetoxycephalosporanic acid
12059	DB14108	1,2-Hexanediol
12060	DB14109	alpha-Arbutin
12061	DB14110	Butylene glycol
12062	DB14111	Ceramide NP
12063	DB14112	Human vaccinia virus immune globulin
12064	DB14113	Black widow spider antivenin (equine)
12065	DB14114	Viper antivenom
12066	DB14115	Human botulinum neurotoxin A/B immune globulin
12067	DB14116	Silodrate
12068	DB14117	Silica dimethyl silylate
12069	DB14119	Phytosphingosine
12070	DB14120	Phenylethyl resorcinol
12071	DB14121	Parasorbic acid
12072	DB14122	Dihydroxymethoxychalcone
12073	DB14123	Menthol
12074	DB14124	Cyclomethicone
12075	DB14125	Benazeprilat
12076	DB14126	Tenofovir
12077	DB14127	Sacubitrilat
12078	DB14128	Nadide
12079	DB14129	Macelignan
12080	DB14130	Methyl salicylate 2-ethylbutyrate
12081	DB14131	Basic Fibroblast Growth Factor
12082	DB14132	8-chlorotheophylline
12083	DB14134	Octyldodecanol
12084	DB14135	Hypochlorous acid
12085	DB14136	(-)-menthol 1-propylene glycol carbonate
12086	DB14137	Palmitoyl tetrapeptide-7
12087	DB14138	Silicic acid
12088	DB14139	Hydroxyethyl ethylcellulose
12089	DB14140	Dipropylene glycol
12090	DB14141	p-Phenylenediamine
12091	DB14142	Methoxy PEG-12 retinamide
12092	DB14143	Distearyldimonium
12093	DB14144	p-Aminophenol
12094	DB14145	Nepidermin
12095	DB14146	Loxicodegol
12096	DB14148	Human albumin microspheres
12097	DB14149	Glyceryl stearate SE
12098	DB14150	Chloric acid
12099	DB14151	Phosphorus
12100	DB14152	Ginsenosides
12101	DB14153	Polysorbate 60
12102	DB14154	Gold
12103	DB14155	Chitosan low molecular weight (20-200 mpa.s)
12104	DB14156	Synthetic camphor
12105	DB14157	Hydrogenated soybean lecithin
12106	DB14158	Microcrystalline cellulose
12107	DB14159	Oxidronic acid
12108	DB14160	Titanium
12109	DB14161	Lecithin, soybean
12110	DB14162	Northern bluefin tuna
12111	DB14163	Anthoxanthum odoratum
12112	DB14164	Betula lenta whole
12113	DB14165	Culex pipiens
12114	DB14166	Rumex acetosella whole
12115	DB14167	Rumex crispus top
12116	DB14168	Sarocladium strictum
12117	DB14169	Salix nigra bark
12118	DB14170	Artemisia vulgaris root
12119	DB14171	Penicillium glaucum
12120	DB14172	Evernia prunastri
12121	DB14173	Diazolidinylurea
12122	DB14174	Dipentamethylenethiuram disulfide
12123	DB14175	alpha-Amyl cinnamaldehyde
12124	DB14176	Benzylparaben
12125	DB14177	Propylparaben
12126	DB14178	Tetramethylthiuram monosulfide
12127	DB14179	Phleum pratense top
12128	DB14180	Nickel sulfate
12129	DB14181	Lanolin alcohols
12130	DB14182	Dichromate
12131	DB14183	Geraniol
12132	DB14184	Cinnamaldehyde
12133	DB14185	Aripiprazole lauroxil
12134	DB14186	Cinnamyl alcohol
12135	DB14187	Hydroxycitronellal
12136	DB14188	Isoeugenol
12137	DB14189	Ethylenediamine
12138	DB14190	p-tert-Butylphenol-formaldehyde resin (low molecular weight)
12139	DB14191	Diphenylguanidine
12140	DB14192	N,N'-diphenyl-1,4-phenylenediamine
12141	DB14193	Ditiocarb zinc
12142	DB14194	Zinc dibutyldithiocarbamate
12143	DB14195	4-(Isopropylamino)diphenylamine
12144	DB14196	N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine
12145	DB14197	Methylchloroisothiazolinone
12146	DB14198	Quaternium-15
12147	DB14199	Bromothalonil
12148	DB14200	Thiohexam
12149	DB14201	2,2'-Dibenzothiazyl disulfide
12150	DB14202	Morpholinylmercaptobenzothiazole
12151	DB14203	Disperse Blue 106
12152	DB14204	Nickel cation
12153	DB14205	Cobaltous cation
12154	DB14206	Cobalt chloride
12155	DB14207	Fosinoprilat
12156	DB14208	Ramiprilat
12157	DB14209	Trandolaprilat
12158	DB14210	Moexiprilat
12159	DB14211	Fanolesomab
12160	DB14212	Methylparaben
12161	DB14213	Perindoprilat
12162	DB14214	Rose bengal lactone
12163	DB14217	Quinaprilat
12164	DB14218	Telotristat
12165	DB14219	Monomethyl fumarate
12166	DB14221	Beclomethasone 17-monopropionate
12167	DB14222	Bifidobacterium longum infantis
12168	DB14223	Clostridium botulinum
12169	DB14224	Lactobacillus reuteri
12170	DB14225	Enterococcus faecium
12171	DB14226	Lactobacillus helveticus
12172	DB14227	Technetium Tc-99m
12173	DB14228	Threonic acid
12174	DB14229	Lowbush blueberry
12175	DB14230	Albumin Aggregated
12176	DB14231	Quinoline Yellow WS
12177	DB14232	Deacetylbisacodyl
12178	DB14233	Egg phospholipids
12179	DB14234	Sus scrofa stomach
12180	DB14235	Bilberry
12181	DB14236	Aloe vera leaf polysaccharides
12182	DB14237	Echinacea angustifolia root
12183	DB14238	Echinacea purpurea flowering top
12184	DB14239	Echinacea purpurea
12185	DB14240	Echinacea
12186	DB14241	Caviar, unspecified
12187	DB14242	Honey
12188	DB14243	Sus scrofa placenta
12189	DB14244	Garden snail mucin
12190	DB14245	Snail, unspecified
12191	DB14246	Marine collagen, soluble
12192	DB14247	Moschus berezovskii musk sac resin
12193	DB14248	Bos taurus gallstone
12194	DB14249	Pearl (hyriopsis cumingii)
12195	DB14250	Royal jelly
12196	DB14251	Ostrea edulis shell
12197	DB14252	Jojoba oil
12198	DB14253	Avena sativa flowering top
12199	DB14254	Aloe vera flower
12200	DB14255	Angelica dahurica root
12201	DB14256	Centella asiatica
12202	DB14257	Aloe ferox leaf
12203	DB14258	Elm
12204	DB14259	Eucommia ulmoides bark
12205	DB14260	Stypocaulon scoparium
12206	DB14261	Panax ginseng fruit
12207	DB14262	Bird pepper
12208	DB14263	Calendula officinalis flower
12209	DB14264	Maclura tricuspidata whole
12210	DB14265	Momordica charantia fruit
12211	DB14266	Tribulus terrestris root
12212	DB14267	Rumex crispus whole
12213	DB14268	Swertia japonica whole flowering
12214	DB14269	Nardostachys chinensis whole
12215	DB14270	Simmondsia chinensis seed
12216	DB14271	Morus alba root bark
12217	DB14272	Rosemary
12218	DB14273	Ocimum tenuiflorum top
12219	DB14274	Salix alba bark
12220	DB14275	Indian frankincense
12221	DB14276	Turmeric
12222	DB14277	Tripterygium wilfordii whole
12223	DB14278	Carthamus tinctorius flower bud
12224	DB14279	Corydalis ambigua tuber
12225	DB14280	Lonicera caprifolium flower
12226	DB14281	Lagerstroemia indica whole
12227	DB14282	Phellinus linteus mycelium
12228	DB14283	Angelica archangelica root
12229	DB14284	Panax ginseng whole
12230	DB14285	Ginkgo biloba leaf oil
12231	DB14286	Panax ginseng root oil
12232	DB14287	Trametes versicolor fruiting body
12233	DB14288	Kaempferia galanga root
12234	DB14289	Larix sibirica wood
12235	DB14290	Rehmannia glutinosa root
12236	DB14291	Wormwood
12237	DB14292	Acorus calamus root
12238	DB14293	Eutrema japonicum whole
12239	DB14294	Styphnolobium japonicum flower bud
12240	DB14295	Reynoutria multiflora root
12241	DB14296	Panax quinquefolius whole
12242	DB14297	Arnica montana
12243	DB14298	Gambir
12244	DB14299	Mucuna pruriens seed
12245	DB14300	Erythroxylum catuaba bark
12246	DB14301	Epimedium grandiflorum top
12247	DB14302	Turnera diffusa leaf
12248	DB14303	Eleuthero
12249	DB14304	Panax notoginseng root
12250	DB14305	Tribulus terrestris fruit
12251	DB14306	Juglans regia shell
12252	DB14307	Green tea leaf
12253	DB14308	Camellia japonica seed oil
12254	DB14309	Meadowfoam seed oil
12255	DB14310	Argan oil
12256	DB14311	Shea butter
12257	DB14312	Glycyrrhiza glabra
12258	DB14313	Lawsonia inermis leaf
12259	DB14314	Indigofera tinctoria leaf
12260	DB14315	Calendula officinalis whole
12261	DB14316	Tangerine peel
12262	DB14317	Pomegranate
12263	DB14318	Macadamia seed oil glycereth-8 esters
12264	DB14319	Magnolia kobus flowering top
12265	DB14320	Eucalyptus globulus leaf
12266	DB14321	Bambusa vulgaris top
12267	DB14322	Coconut oil
12268	DB14323	Grape seed oil
12269	DB14324	Apricot kernel oil
12270	DB14325	Schisandra chinensis fruit
12271	DB14326	Amber
12272	DB14327	Purslane
12273	DB14328	Chamaemelum nobile flower
12274	DB14329	Sunflower oil
12275	DB14330	Macadamia oil
12276	DB14331	Heterotheca inuloides flower
12277	DB14332	Inonotus obliquus fruiting body
12278	DB14333	Nelumbo nucifera flower
12279	DB14334	Hydrogenated coconut oil
12280	DB14335	Bergamot oil
12281	DB14336	Angelica sinensis root
12282	DB14337	Salvia miltiorrhiza root
12283	DB14338	Atractylodes lancea root oil
12284	DB14339	Scutellaria lateriflora
12285	DB14340	Prunus armeniaca seed
12286	DB14341	Chamaecyparis obtusa wood oil
12287	DB14342	Taraxacum officinale leaf
12288	DB14343	Arnica montana flower
12289	DB14344	Lonicera confusa flower
12290	DB14345	Forsythia suspensa fruit
12291	DB14346	Mentha arvensis top
12292	DB14347	Platycodon grandiflorus root
12293	DB14348	Citrus junos fruit
12294	DB14349	Equisetum arvense top
12295	DB14350	Inula helenium root
12296	DB14351	Usnea barbata
12297	DB14352	Azadirachta indica leaf
12298	DB14353	Zanthoxylum clava-herculis whole
12299	DB14354	Salix alba bark volatile oil
12300	DB14355	Apple fruit oil
12301	DB14356	Platycodon grandiflorus leaf
12302	DB14357	Chamomile
12303	DB14358	Tribulus terrestris
12304	DB14359	Tremella fuciformis whole
12305	DB14360	Saw palmetto
12306	DB14361	Rice bran
12307	DB14362	Moringa oleifera leaf
12308	DB14363	Rosa centifolia flower oil
12309	DB14364	Scutellaria baicalensis root
12310	DB14365	Garcinia gummi-gutta fruit
12311	DB14366	Ilex paraguariensis leaf
12312	DB14367	Chondrus crispus
12313	DB14368	Capsicum annuum whole
12314	DB14369	Typhonium giganteum whole
12315	DB14370	Phellodendron amurense bark
12316	DB14371	Mangostin
12317	DB14372	Melaleuca alternifolia leaf
12318	DB14373	Quercus acutissima whole
12319	DB14374	Pumice
12320	DB14375	Milk thistle
12321	DB14376	Chicory leaf
12322	DB14377	Palm oil
12323	DB14378	Camphor leaf oil
12324	DB14379	Zanthoxylum clava-herculis bark
12325	DB14382	Influenza A virus A/California/7/2009 (H1N1)-like hemagglutinin antigen (formaldehyde inactivated)
12326	DB14383	Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (formaldehyde inactivated)
12327	DB14384	Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated)
12328	DB14385	Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated)
12329	DB14386	Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) hemagglutinin antigen (formaldehyde inactivated)
12330	DB14387	Influenza B virus B/Texas/6/2011 hemagglutinin antigen (formaldehyde inactivated)
12331	DB14388	Bordetella pertussis toxoid antigen (formaldehyde inactivated)
